playerId,fullName,menuName,nationality,birthDate,height,weight,handCode,positionCode,number,teamId
8470713,Paul Bissonnette,Paul Bissonnette,CAN,1985-03-11,74,216,L,L,12,53
8474038,Paul Byron,Paul Byron,CAN,1989-04-27,69,164,L,L,41,8
8474008,Paul Carey,Paul Carey,USA,1988-09-24,73,196,L,C,34,6
8481032,Paul Cotter,Paul Cotter,USA,1999-11-16,74,213,L,L,47,1
8468700,Paul Gaustad,Paul Gaustad,USA,1982-02-03,77,227,L,C,28,18
8476983,Paul LaDue,Paul LaDue,USA,1992-09-06,75,205,R,D,34,2
8468542,Paul Martin,Paul Martin,USA,1981-03-05,73,200,L,D,7,28
8474074,Paul Postma,Paul Postma,CAN,1989-02-22,75,195,R,D,14,6
8470085,Paul Ranger,Paul Ranger,CAN,1984-09-12,75,210,L,D,15,10
8471669,Paul Stastny,Paul Stastny,USA,1985-12-27,72,193,L,C,26,12
8473898,Paul Szczechura,Paul Szczechura,CAN,1985-11-30,70,186,R,C,58,7
8476200,Paul Thompson,Paul Thompson,USA,1988-11-30,73,201,R,R,15,13
8477402,Pavel Buchnevich,Pavel Buchnevich,RUS,1995-04-17,73,196,L,L,89,19
8467514,Pavel Datsyuk,Pavel Datsyuk,RUS,1978-07-20,71,194,L,C,NA,53
8481604,Pavel Dorofeyev,Pavel Dorofeyev,RUS,2000-10-26,73,194,L,R,16,54
8480925,Pavel Francouz,Pavel Francouz,CZE,1990-06-03,72,179,R,G,39,21
8465210,Pavel Kubina,Pavel Kubina,CZE,1977-04-15,76,258,R,D,13,4
8483490,Pavel Mintyukov,Pavel Mintyukov,RUS,2003-11-25,73,207,L,D,98,24
8478401,Pavel Zacha,Pavel Zacha,CZE,1997-04-06,76,211,L,C,18,6
8483630,Pavol Regenda,Pavol Regenda,SVK,1999-12-07,75,215,L,L,84,28
8471469,Pekka Rinne,Pekka Rinne,FIN,1982-11-03,77,217,L,G,35,18
8469514,Peter Budaj,Peter Budaj,SVK,1982-09-18,73,196,L,G,31,26
8477417,Peter Cehlarik,Peter Cehlarik,SVK,1995-08-02,74,202,L,L,22,6
8472394,Peter Harrold,Peter Harrold,USA,1983-06-08,71,180,R,D,37,19
8475180,Peter Holland,Peter Holland,CAN,1991-01-14,74,193,L,C,NA,16
8473505,Peter LeBlanc,Peter LeBlanc,CAN,1988-02-03,69,195,L,C,64,15
8474771,Peter Mannino,Peter Mannino,USA,1984-02-17,73,195,L,G,34,52
8473526,Peter Mueller,Peter Mueller,USA,1988-04-14,74,204,R,C,88,19
8471299,Peter Regin,Peter Regin,DNK,1986-04-16,74,190,L,C,12,16
8475852,Petr Mrazek,Petr Mrazek,CZE,1992-02-14,74,192,L,G,34,24
8475723,Petr Straka,Petr Straka,CZE,1992-06-15,73,185,L,R,NA,1
8460465,Petr Sykora,Petr Sykora,CZE,1976-11-19,72,190,L,R,15,1
8475774,Petter Granberg,Petter Granberg,SWE,1992-08-27,75,200,R,D,8,18
8476989,Petteri Lindbohm,Petteri Lindbohm,FIN,1993-09-23,75,198,L,D,40,13
8471229,Petteri Nokelainen,Petteri Nokelainen,FIN,1986-01-16,73,201,R,C,15,8
8481522,Peyton Krebs,Peyton Krebs,CAN,2001-01-26,72,188,L,C,19,7
8477831,Pheonix Copley,Pheonix Copley,USA,1992-01-18,76,205,L,G,39,26
8480274,Phil Kemp,Phil Kemp,USA,1999-02-12,76,214,R,D,52,5
8473548,Phil Kessel,Phil Kessel,USA,1987-10-02,71,208,R,R,8,54
8475321,Phil Varone,Phil Varone,CAN,1990-12-04,70,193,L,C,44,5
8481598,Philip Broberg,Philip Broberg,SWE,2001-06-25,76,210,L,D,6,19
8480163,Philip Holm,Philip Holm,SWE,1991-12-08,73,190,L,D,48,16
8474707,Philip Larsen,Philip Larsen,DNK,1989-12-07,73,185,R,D,63,23
8475194,Philip Samuelsson,Philip Samuelsson,USA,1991-07-26,74,194,L,D,26,12
8481577,Philip Tomasino,Philip Tomasino,CAN,2001-07-28,72,187,R,R,NA,4
8475831,Philipp Grubauer,Philipp Grubauer,DEU,1991-11-25,73,188,L,G,31,55
8480798,Philipp Kurashev,Philipp Kurashev,CHE,1999-10-12,72,190,L,C,96,28
8474691,Philippe Cornet,Philippe Cornet,CAN,1990-03-28,72,196,L,L,51,22
8470697,Philippe Dupuis,Philippe Dupuis,CAN,1985-04-24,72,196,R,C,49,5
8477544,Philippe Maillet,Philippe Maillet,CAN,1992-11-07,70,182,L,C,61,8
8479026,Philippe Myers,Philippe Myers,CAN,1997-01-25,77,221,R,D,51,10
8476479,Phillip Danault,Phillip Danault,CAN,1993-02-24,73,200,L,C,24,8
8476858,Phillip Di Giuseppe,Phillip Di Giuseppe,CAN,1993-10-09,72,193,L,L,89,52
8478115,Pierre Engvall,Pierre Engvall,SWE,1996-05-31,78,208,L,L,18,2
8474201,Pierre-Cedric Labrie,Pierre-Cedric Labrie,CAN,1986-12-06,75,226,L,L,49,14
8477930,Pierre-Edouard Bellemare,Pierre-Edouard Bellemare,FRA,1985-03-06,71,198,L,L,41,55
8479400,Pierre-Luc Dubois,Pierre-Luc Dubois,CAN,1998-06-24,76,220,L,L,80,15
8471428,Pierre-Luc Letourneau-Leblond,Pierre-Luc Letourneau-Leblond,CAN,1985-06-04,73,218,L,R,53,14
8470153,Pierre-Marc Bouchard,Pierre-Marc Bouchard,CAN,1984-04-27,70,168,L,C,96,16
8480058,Pierre-Olivier Joseph,Pierre-Olivier Joseph,CAN,1999-07-01,74,185,L,D,7,23
8483920,Pierrick Dube,Pierrick Dube,FRA,2001-01-07,69,172,R,R,72,15
8480459,Pius Suter,Pius Suter,CHE,1996-05-24,71,172,L,C,22,19
8476857,Pontus Aberg,Pontus Aberg,SWE,1993-09-23,72,194,R,L,46,9
8480995,Pontus Holmberg,Pontus Holmberg,SWE,1999-03-09,72,201,L,R,29,14
8481611,Pyotr Kochetkov,Pyotr Kochetkov,RUS,1999-06-25,75,196,L,G,52,12
8480800,Quinn Hughes,Quinn Hughes,USA,1999-10-14,70,180,L,D,43,30
8485511,Quinn Hutson,Quinn Hutson,USA,2002-01-01,71,176,R,R,23,22
8482124,Quinton Byfield,Quinton Byfield,CAN,2002-08-19,77,230,L,R,55,26
8475769,Quinton Howden,Quinton Howden,CAN,1992-01-21,74,189,L,C,21,52
8469469,R.J. Umberger,R.J. Umberger,USA,1982-05-03,74,214,L,C,20,4
8462041,Radek Dvorak,Radek Dvorak,CZE,1977-03-09,74,195,R,R,18,12
8476889,Radek Faksa,Radek Faksa,CZE,1994-01-09,75,216,L,C,12,25
8468101,Radek Martinek,Radek Martinek,CZE,1976-08-31,72,205,R,D,4,2
8480160,Radim Simek,Radim Simek,CZE,1992-09-20,72,204,L,D,51,17
8468085,Radim Vrbata,Radim Vrbata,CZE,1981-06-13,73,194,R,R,71,13
8482241,Radim Zohorna,Radim Zohorna,CZE,1996-04-29,78,220,L,L,63,5
8475462,Radko Gudas,Radko Gudas,CZE,1990-06-05,72,208,R,D,7,24
8481093,Rafael Harvey-Pinard,Rafael Harvey-Pinard,CAN,1999-01-06,69,179,L,L,49,5
8468485,Raffi Torres,Raffi Torres,CAN,1981-10-08,72,215,L,L,13,10
8469120,Raitis Ivanans,Raitis Ivanans,LVA,1979-01-03,76,231,L,L,41,20
8477127,Raman Hrabarenka,Raman Hrabarenka,BLR,1992-08-24,76,230,R,D,34,1
8470905,Randy Jones,Randy Jones,CAN,1981-07-23,74,210,L,D,12,52
8476244,Raphael Diaz,Raphael Diaz,CHE,1986-01-09,71,197,R,D,33,3
8481534,Raphael Lavoie,Raphael Lavoie,CAN,2000-09-25,76,217,R,C,36,54
8478397,Rasmus Andersson,Rasmus Andersson,SWE,1996-10-27,73,202,R,D,4,54
8479335,Rasmus Asplund,Rasmus Asplund,SWE,1997-12-03,71,190,L,C,74,13
8480839,Rasmus Dahlin,Rasmus Dahlin,SWE,2000-04-13,75,204,L,D,26,7
8480845,Rasmus Kupari,Rasmus Kupari,FIN,2000-03-15,74,201,R,C,15,52
8475294,Rasmus Rissanen,Rasmus Rissanen,FIN,1991-07-13,75,217,L,D,62,12
8477499,Rasmus Ristolainen,Rasmus Ristolainen,FIN,1994-10-27,76,208,R,D,55,4
8480873,Rasmus Sandin,Rasmus Sandin,SWE,2000-03-07,71,189,L,D,38,15
8469548,Ray Emery,Ray Emery,CAN,1982-09-28,74,196,L,G,29,4
8458537,Ray Whitney,Ray Whitney,CAN,1972-05-08,70,180,R,L,13,25
8481147,Reese Johnson,Reese Johnson,CAN,1998-07-10,73,193,R,C,71,10
8476423,Reid Boucher,Reid Boucher,USA,1993-09-08,70,195,L,C,24,23
8483513,Reid Schaefer,Reid Schaefer,CAN,2003-09-21,77,226,L,L,49,18
8475191,Reilly Smith,Reilly Smith,CAN,1991-04-01,73,185,L,R,19,54
8480054,Reilly Walsh,Reilly Walsh,USA,1999-04-21,71,192,R,D,56,26
8479514,Rem Pitlick,Rem Pitlick,CAN,1997-04-02,71,186,L,C,20,16
8477461,Remi Elie,Remi Elie,CAN,1995-04-16,73,215,L,L,NA,14
8471504,Rene Bourque,Rene Bourque,CAN,1981-12-10,74,217,L,R,17,21
8473499,Reto Berra,Reto Berra,CHE,1987-01-03,76,218,L,G,1,24
8479587,Rhett Gardner,Rhett Gardner,CAN,1996-02-28,75,210,L,C,49,4
8473456,Rhett Rakhshani,Rhett Rakhshani,USA,1988-03-06,70,182,R,R,49,2
8471733,Rich Clune,Rich Clune,CAN,1987-04-25,71,211,L,L,25,10
8471514,Rich Peverley,Rich Peverley,CAN,1982-07-08,71,195,R,C,17,25
8473614,Richard Bachman,Richard Bachman,USA,1987-07-25,70,183,L,G,32,23
8475209,Richard Panik,Richard Panik,SVK,1991-02-07,74,203,L,R,16,2
8460541,Richard Park,Richard Park,USA,1976-05-27,71,190,R,R,12,5
8468481,Rick DiPietro,Rick DiPietro,USA,1981-09-19,72,185,R,G,39,2
8470041,Rick Nash,Rick Nash,CAN,1984-06-16,76,211,L,L,61,6
8476483,Rickard Rakell,Rickard Rakell,SWE,1993-05-05,73,194,R,R,67,5
8482092,Ridly Greig,Ridly Greig,CAN,2002-08-08,72,184,L,C,71,9
8477003,Riley Barber,Riley Barber,USA,1994-02-07,72,205,R,R,38,25
8480988,Riley Damiani,Riley Damiani,CAN,2000-03-20,70,181,R,C,13,20
8482213,Riley Duran,Riley Duran,USA,2002-01-25,74,198,R,C,62,6
8474062,Riley Nash,Riley Nash,CAN,1989-05-09,73,187,R,C,18,3
8475772,Riley Sheahan,Riley Sheahan,CAN,1991-12-07,74,214,L,C,8,7
8479388,Riley Stillman,Riley Stillman,CAN,1998-03-09,74,207,L,D,61,22
8479362,Riley Tufte,Riley Tufte,USA,1998-04-10,78,233,L,L,10,6
8477642,Rinat Valiev,Rinat Valiev,RUS,1995-05-11,75,215,L,D,37,20
8473970,Rob Klinkhammer,Rob Klinkhammer,CAN,1986-08-12,75,214,L,L,12,22
8476303,Rob O'Gara,Rob O'Gara,USA,1993-07-06,76,214,L,D,46,3
8467452,Rob Scuderi,Rob Scuderi,USA,1978-12-30,73,216,L,D,7,26
8467972,Rob Zepp,Rob Zepp,CAN,1981-09-07,74,198,L,G,72,4
8476418,Robbie Russo,Robbie Russo,USA,1993-02-15,72,190,R,D,39,1
8477952,Robby Fabbri,Robby Fabbri,CAN,1996-01-22,71,185,L,C,9,19
8474145,Robert Bortuzzo,Robert Bortuzzo,CAN,1989-03-18,76,206,R,D,41,68
8477462,Robert Hagg,Robert Hagg,SWE,1995-02-08,74,210,L,D,18,54
8480023,Robert Thomas,Robert Thomas,CAN,1999-07-02,72,207,R,C,18,19
8466141,Roberto Luongo,Roberto Luongo,CAN,1979-04-04,75,215,L,G,1,13
8475215,Robin Lehner,Robin Lehner,SWE,1991-07-24,76,250,L,G,90,54
8480071,Robin Salo,Robin Salo,FIN,1998-10-13,73,191,L,D,2,2
8482162,Roby Jarventie,Roby Jarventie,FIN,2002-08-08,74,184,L,L,61,22
8467344,Robyn Regehr,Robyn Regehr,CAN,1980-04-19,75,222,L,D,44,26
8476428,Rocco Grimaldi,Rocco Grimaldi,USA,1993-02-08,66,180,R,R,19,18
8472355,Rod Pelley,Rod Pelley,CAN,1984-09-01,72,205,L,C,10,1
8479022,Rodrigo Abols,Rodrigo Abols,LVA,1996-01-05,76,206,L,C,18,4
8477981,Roland McKeown,Roland McKeown,CAN,1996-01-20,73,195,R,D,55,18
8476834,Roman Cervenka,Roman Cervenka,CZE,1985-12-10,71,201,L,C,10,20
8458938,Roman Hamrlik,Roman Hamrlik,CZE,1974-04-12,74,206,L,D,40,3
8475264,Roman Horak,Roman Horak,CZE,1991-05-21,72,170,L,C,NA,22
8474600,Roman Josi,Roman Josi,CHE,1990-06-01,73,201,L,D,59,18
8479648,Roman Lyubimov,Roman Lyubimov,RUS,1992-01-06,74,207,R,L,13,4
8471392,Roman Polak,Roman Polak,CZE,1986-04-28,74,240,R,D,45,25
8477914,Roman Will,Roman Will,CZE,1992-05-22,73,195,L,G,35,21
8468493,Ron Hainsey,Ron Hainsey,USA,1981-03-24,75,201,L,D,81,9
8477589,Ronalds Kenins,Ronalds Kenins,LVA,1991-02-28,72,201,L,L,41,23
8481521,Ronnie Attard,Ronnie Attard,USA,1999-03-20,75,208,R,D,23,21
8478449,Roope Hintz,Roope Hintz,FIN,1996-11-17,75,217,L,C,24,25
8482209,Rory Kerins,Rory Kerins,CAN,2002-04-12,70,175,L,C,6,20
8479525,Ross Colton,Ross Colton,USA,1996-09-11,72,194,L,C,20,21
8477527,Ross Johnston,Ross Johnston,CAN,1994-02-18,77,232,L,L,44,24
8468484,Rostislav Klesla,Rostislav Klesla,CZE,1982-03-21,75,215,L,D,97,7
8471220,Rostislav Olesz,Rostislav Olesz,CZE,1985-10-10,74,215,L,L,25,1
8478078,Rourke Chartier,Rourke Chartier,CAN,1996-04-03,72,201,L,C,49,9
8478870,Rudolfs Balcers,Rudolfs Balcers,LVA,1997-04-08,71,182,L,L,22,14
8468172,Ruslan Fedotenko,Ruslan Fedotenko,UKR,1979-01-18,73,200,L,L,NA,30
8481016,Ruslan Iskhakov,Ruslan Iskhakov,RUS,2000-07-22,68,170,L,C,37,2
8483487,Rutger McGroarty,Rutger McGroarty,USA,2004-03-30,73,212,L,R,2,5
8475243,Ryan Bourque,Ryan Bourque,USA,1991-01-03,69,185,L,C,NA,15
8471339,Ryan Callahan,Ryan Callahan,USA,1985-03-21,70,187,R,R,24,9
8477846,Ryan Carpenter,Ryan Carpenter,USA,1991-01-18,73,198,R,C,22,28
8473646,Ryan Carter,Ryan Carter,USA,1983-08-03,73,205,L,L,18,30
8470065,Ryan Craig,Ryan Craig,CAN,1982-01-06,74,213,L,C,12,29
8477987,Ryan Donato,Ryan Donato,USA,1996-04-09,72,190,L,C,8,16
8476288,Ryan Dzingel,Ryan Dzingel,USA,1992-03-09,72,190,L,C,19,12
8475176,Ryan Ellis,Ryan Ellis,CAN,1991-01-03,70,180,R,D,NA,16
8476116,Ryan Garbutt,Ryan Garbutt,CAN,1985-08-12,72,195,L,C,16,24
8470612,Ryan Getzlaf,Ryan Getzlaf,CAN,1985-05-10,76,220,R,C,15,24
8477435,Ryan Graves,Ryan Graves,CAN,1995-05-21,77,225,L,D,27,5
8483450,Ryan Greene,Ryan Greene,CAN,2003-10-21,73,195,R,C,20,16
8472424,Ryan Hamilton,Ryan Hamilton,CAN,1985-04-15,74,219,L,L,48,22
8477451,Ryan Hartman,Ryan Hartman,USA,1994-09-20,72,197,R,R,38,30
8475793,Ryan Johansen,Ryan Johansen,CAN,1992-07-31,75,218,R,C,12,4
8481564,Ryan Johnson,Ryan Johnson,USA,2001-07-24,73,195,L,D,33,7
8478963,Ryan Johnston,Ryan Johnston,CAN,1992-02-14,70,180,R,D,75,8
8471323,Ryan Jones,Ryan Jones,CAN,1984-06-14,73,208,L,L,28,22
8470616,Ryan Kesler,Ryan Kesler,USA,1984-08-31,74,206,R,C,17,24
8481426,Ryan Kuffner,Ryan Kuffner,CAN,1996-06-12,73,186,L,L,56,22
8484186,Ryan Leonard,Ryan Leonard,USA,2005-01-21,73,205,R,R,9,15
8479324,Ryan Lindgren,Ryan Lindgren,USA,1998-02-11,72,194,L,D,55,55
8479066,Ryan Lomberg,Ryan Lomberg,CAN,1994-12-09,69,184,L,L,70,20
8477974,Ryan MacInnis,Ryan MacInnis,USA,1996-02-14,76,201,L,C,49,7
8467988,Ryan Malone,Ryan Malone,USA,1979-12-01,76,224,L,L,12,3
8474151,Ryan McDonagh,Ryan McDonagh,USA,1989-06-13,73,216,L,D,27,14
8480802,Ryan McLeod,Ryan McLeod,CAN,1999-09-21,75,204,L,C,71,7
8480847,Ryan Merkley,Ryan Merkley,CAN,2000-08-14,72,186,R,D,6,21
8468011,Ryan Miller,Ryan Miller,USA,1980-07-17,74,170,L,G,30,24
8476465,Ryan Murphy,Ryan Murphy,CAN,1993-03-31,71,175,R,D,87,17
8476850,Ryan Murray,Ryan Murray,CAN,1993-09-27,73,206,L,D,28,22
8476454,Ryan Nugent-Hopkins,Ryan Nugent-Hopkins,CAN,1993-04-12,73,192,L,C,93,22
8470672,Ryan O'Byrne,Ryan O'Byrne,CAN,1984-07-19,77,234,R,D,23,10
8471689,Ryan O'Marra,Ryan O'Marra,CAN,1987-06-09,74,220,R,C,42,24
8475158,Ryan O'Reilly,Ryan O'Reilly,CAN,1991-02-07,73,207,L,C,90,18
8480068,Ryan Poehling,Ryan Poehling,USA,1999-01-03,74,206,L,C,25,24
8477506,Ryan Pulock,Ryan Pulock,CAN,1994-10-06,73,219,R,D,6,2
8471817,Ryan Reaves,Ryan Reaves,CAN,1987-01-20,74,225,R,R,75,28
8471868,Ryan Russell,Ryan Russell,CAN,1987-05-02,70,178,L,L,25,29
8471634,Ryan Shannon,Ryan Shannon,USA,1983-03-02,69,175,R,R,22,14
8478854,Ryan Shea,Ryan Shea,USA,1997-02-11,73,200,L,D,5,5
8460496,Ryan Smyth,Ryan Smyth,CAN,1976-02-21,74,191,L,L,94,22
8475727,Ryan Spooner,Ryan Spooner,CAN,1992-01-30,71,191,L,C,15,23
8476450,Ryan Sproul,Ryan Sproul,CAN,1993-01-13,76,205,R,D,25,3
8475598,Ryan Stanton,Ryan Stanton,CAN,1989-07-20,74,205,L,D,20,22
8471708,Ryan Stoa,Ryan Stoa,USA,1987-04-13,75,200,L,C,29,15
8476458,Ryan Strome,Ryan Strome,CAN,1993-07-11,73,192,R,C,16,24
8470600,Ryan Suter,Ryan Suter,USA,1985-01-21,73,201,L,D,22,19
8481576,Ryan Suzuki,Ryan Suzuki,CAN,2001-05-28,73,185,L,C,16,12
8474143,Ryan Thang,Ryan Thang,USA,1987-05-11,72,194,R,L,65,18
8482715,Ryan Ufko,Ryan Ufko,USA,2003-05-07,72,174,R,D,85,18
8473466,Ryan White,Ryan White,CAN,1988-03-17,72,200,R,C,21,30
8470309,Ryan Whitney,Ryan Whitney,USA,1983-02-19,76,209,L,D,6,13
8473700,Ryan Wilson,Ryan Wilson,CAN,1987-02-03,73,210,L,D,44,21
8482751,Ryan Winterton,Ryan Winterton,CAN,2003-09-04,74,175,R,C,26,55
8469622,Ryane Clowe,Ryane Clowe,CAN,1982-09-30,75,225,L,L,NA,1
8482858,Ryker Evans,Ryker Evans,CAN,2001-12-13,72,195,L,D,41,55
8459442,Saku Koivu,Saku Koivu,FIN,1974-11-23,70,181,L,C,11,24
8477357,Saku Maenalanen,Saku Maenalanen,FIN,1994-05-29,76,214,L,R,8,52
8477935,Sam Bennett,Sam Bennett,CAN,1996-06-20,73,193,L,C,9,13
8475842,Sam Carrick,Sam Carrick,CAN,1992-02-04,72,202,R,C,39,3
8482118,Sam Colangelo,Sam Colangelo,USA,2001-12-26,74,213,R,R,12,24
8484806,Sam Dickinson,Sam Dickinson,CAN,2006-06-07,75,200,L,D,6,28
8474040,Sam Gagner,Sam Gagner,CAN,1989-08-10,71,200,R,C,15,22
8478043,Sam Lafferty,Sam Lafferty,USA,1995-03-06,74,205,R,C,81,16
8484258,Sam Malinski,Sam Malinski,USA,1998-07-27,71,190,R,D,70,21
8484821,Sam Morton,Sam Morton,USA,1999-07-28,72,185,L,C,45,20
8477933,Sam Reinhart,Sam Reinhart,CAN,1995-11-06,73,196,R,C,13,13
8483506,Sam Rinzel,Sam Rinzel,USA,2004-06-25,76,194,R,D,6,16
8479351,Sam Steel,Sam Steel,CAN,1998-02-03,72,185,L,C,18,25
8475824,Sami Aittokallio,Sami Aittokallio,FIN,1992-08-06,73,185,L,G,74,21
8471279,Sami Lepisto,Sami Lepisto,FIN,1984-10-17,73,193,L,D,20,16
8478915,Sami Niku,Sami Niku,FIN,1996-10-10,73,176,L,D,15,8
8465202,Sami Salo,Sami Salo,FIN,1974-09-02,75,215,R,D,6,14
8475222,Sami Vatanen,Sami Vatanen,FIN,1991-06-03,70,185,R,D,45,25
8480267,Sammy Walker,Sammy Walker,USA,1999-06-07,70,180,R,C,18,68
8480846,Sampo Ranta,Sampo Ranta,FIN,2000-05-31,74,195,L,L,75,21
8478104,Samuel Blais,Samuel Blais,CAN,1996-06-17,74,206,L,L,27,8
8481541,Samuel Bolduc,Samuel Bolduc,CAN,2000-12-09,76,224,L,D,58,26
8481035,Samuel Ersson,Samuel Ersson,SWE,1999-10-20,75,194,L,G,33,4
8481239,Samuel Fagemo,Samuel Fagemo,SWE,2000-03-14,72,200,R,L,16,52
8479398,Samuel Girard,Samuel Girard,CAN,1998-05-12,70,170,L,D,49,21
8482726,Samuel Helenius,Samuel Helenius,FIN,2002-11-26,78,225,L,C,79,26
8476511,Samuel Henley,Samuel Henley,CAN,1993-07-25,76,210,L,C,42,21
8484180,Samuel Honzek,Samuel Honzek,SVK,2004-11-12,76,186,L,L,29,20
8482448,Samuel Knazko,Samuel Knazko,SVK,2002-08-07,73,198,L,D,62,29
8478956,Samuel Laberge,Samuel Laberge,CAN,1997-04-10,74,206,L,L,79,28
8478470,Samuel Montembeault,Samuel Montembeault,CAN,1996-10-30,75,218,L,G,35,8
8477502,Samuel Morin,Samuel Morin,CAN,1995-07-12,78,202,L,L,55,4
8465192,Samuel Pahlsson,Samuel Pahlsson,SWE,1977-12-17,72,202,L,C,26,23
8481591,Samuel Poulin,Samuel Poulin,CAN,2001-02-25,74,217,L,R,8,22
8483771,Sandis Vilmanis,Sandis Vilmanis,LVA,2004-01-23,73,192,L,L,95,13
8481701,Santeri Hatakka,Santeri Hatakka,FIN,2001-01-15,73,191,L,D,82,1
8480053,Sasha Chmelevski,Sasha Chmelevski,USA,1999-06-09,72,188,R,C,55,28
8466339,Scott Clemmensen,Scott Clemmensen,USA,1977-07-23,74,200,L,G,40,1
8474152,Scott Darling,Scott Darling,USA,1988-12-22,77,226,L,G,33,13
8479138,Scott Foster,Scott Foster,CAN,1982-01-17,72,185,L,G,NA,16
8475173,Scott Glennie,Scott Glennie,CAN,1991-02-22,73,200,R,R,15,25
8467351,Scott Gomez,Scott Gomez,USA,1979-12-23,71,200,L,C,23,9
8466158,Scott Hannan,Scott Hannan,CAN,1979-01-23,73,215,L,D,27,28
8476449,Scott Harrington,Scott Harrington,CAN,1993-03-10,74,204,L,D,17,24
8468486,Scott Hartnell,Scott Hartnell,CAN,1982-04-18,74,215,L,L,17,18
8476910,Scott Kosmachuk,Scott Kosmachuk,CAN,1994-01-24,71,185,R,R,32,15
8476872,Scott Laughton,Scott Laughton,CAN,1994-05-30,73,190,L,C,24,10
8476429,Scott Mayfield,Scott Mayfield,USA,1992-10-14,76,215,R,D,24,2
8482666,Scott Morrow,Scott Morrow,USA,2002-11-01,74,210,R,D,60,3
8459687,Scott Nichol,Scott Nichol,CAN,1974-12-31,68,179,R,C,12,19
8471386,Scott Parse,Scott Parse,USA,1984-09-05,71,189,R,L,21,26
8481059,Scott Perunovich,Scott Perunovich,USA,1998-08-18,70,175,L,D,48,68
8480060,Scott Reedy,Scott Reedy,USA,1999-04-04,74,204,R,C,34,25
8477149,Scott Sabourin,Scott Sabourin,CAN,1992-07-30,75,205,R,R,46,14
8475304,Scott Timmins,Scott Timmins,CAN,1989-09-11,71,191,L,C,75,1
8475809,Scott Wedgewood,Scott Wedgewood,CAN,1992-08-14,74,201,L,G,41,21
8476293,Scott Wilson,Scott Wilson,CAN,1992-04-24,71,177,L,C,26,13
8470105,Scottie Upshall,Scottie Upshall,CAN,1983-10-07,72,200,L,R,9,19
8483429,Seamus Casey,Seamus Casey,USA,2004-01-08,70,181,R,D,24,1
8468224,Sean Avery,Sean Avery,CAN,1980-04-10,70,195,L,L,16,3
8470176,Sean Bergenheim,Sean Bergenheim,FIN,1984-02-08,71,201,L,L,23,30
8473913,Sean Collins,Sean Collins 1,USA,1983-10-30,73,205,R,D,62,3
8474744,Sean Collins,Sean Collins 2,CAN,1988-12-29,73,198,L,C,53,15
8476461,Sean Couturier,Sean Couturier,CAN,1992-12-07,76,210,L,C,14,4
8479413,Sean Day,Sean Day,CAN,1998-01-09,75,225,L,D,74,14
8480434,Sean Durzi,Sean Durzi,CAN,1998-10-21,73,196,R,D,50,68
8482081,Sean Farrell,Sean Farrell,USA,2001-11-02,69,182,L,C,57,8
8476374,Sean Kuraly,Sean Kuraly,USA,1993-01-20,74,208,L,C,52,6
8477391,Sean Malone,Sean Malone,USA,1995-04-30,72,197,L,C,43,7
8477497,Sean Monahan,Sean Monahan,CAN,1994-10-12,74,206,L,C,23,29
8458637,Sean O'Donnell,Sean O'Donnell,CAN,1971-10-13,74,238,L,D,6,16
8480336,Sean Walker,Sean Walker,CAN,1994-11-13,71,191,R,D,26,12
8478427,Sebastian Aho,Sebastian Aho 1,FIN,1997-07-26,72,189,L,C,20,12
8480222,Sebastian Aho,Sebastian Aho 2,SWE,1996-02-17,70,180,L,D,25,5
8482657,Sebastian Cossa,Sebastian Cossa,CAN,2002-11-21,78,221,L,G,33,17
8467959,Sebastien Caron,Sebastien Caron,CAN,1980-06-25,73,170,L,G,35,18
8480977,Semyon Der-Arguchintsev,Semyon Der-Arguchintsev,RUS,2000-09-15,70,173,R,C,85,10
8473575,Semyon Varlamov,Semyon Varlamov,RUS,1988-04-27,74,201,L,G,40,2
8475683,Sergei Bobrovsky,Sergei Bobrovsky,RUS,1988-09-20,74,180,L,G,72,13
8458951,Sergei Gonchar,Sergei Gonchar,RUS,1974-04-13,74,210,L,D,55,8
8471859,Sergei Kostitsyn,Sergei Kostitsyn,BLR,1987-03-20,72,196,L,L,74,18
8483703,Sergei Murashov,Sergei Murashov,RUS,2004-04-01,74,185,R,G,1,5
8478928,Sergei Plotnikov,Sergei Plotnikov,RUS,1990-06-03,74,202,L,L,61,53
8478566,Sergey Kalinin,Sergey Kalinin,RUS,1991-03-17,75,200,L,C,51,10
8477566,Sergey Tolchinsky,Sergey Tolchinsky,RUS,1995-02-03,68,170,L,L,61,12
8476495,Seth Griffith,Seth Griffith,CAN,1993-01-04,69,190,R,C,23,22
8475274,Seth Helgeson,Seth Helgeson,USA,1990-10-08,76,225,L,D,42,2
8482093,Seth Jarvis,Seth Jarvis,CAN,2002-02-01,70,180,R,C,24,12
8477495,Seth Jones,Seth Jones,USA,1994-10-03,76,213,R,D,3,13
8482166,Shakir Mukhamadullin,Shakir Mukhamadullin,RUS,2002-01-10,76,200,L,D,85,28
8480032,Shane Bowers,Shane Bowers,CAN,1999-07-30,74,186,L,C,15,28
8462038,Shane Doan,Shane Doan,CAN,1976-10-10,73,223,R,R,19,53
8478063,Shane Gersich,Shane Gersich,USA,1996-07-10,71,185,L,L,63,15
8475597,Shane Harper,Shane Harper,USA,1989-02-01,71,193,R,R,38,1
8482941,Shane Lachance,Shane Lachance,USA,2003-08-30,76,195,L,L,20,1
